tf,ticker,entry,exit,pnl,status,rules,regime,sample
D1,NVTK,2025-10-14 21:00:00,2025-10-20 21:00:00,26892.92,WIN,osc_micro_w_entry+osc_stoch_bull_cross,trending,OOS
D1,ROSN,2025-10-15 21:00:00,2025-10-21 21:00:00,-51710.66,STOPPED,osc_bull_div_mac_break+osc_micro_w_entry+osc_stoch_bull_cross,trending,OOS
D1,ROSN,2026-06-01 21:00:00,2026-06-08 21:00:00,-63282.46,STOPPED,osc_micro_w_entry+osc_stoch_bull_cross,trending,OOS
D1,TATN,2026-02-27 21:00:00,2026-03-03 21:00:00,88665.95,WIN,osc_bull_div_mac_break+osc_micro_w_entry+osc_stoch_bull_cross,volatile,OOS
D1,TATN,2026-03-08 21:00:00,2026-03-09 21:00:00,-19758.69,LOSS,osc_bull_div_mac_break+osc_micro_w_entry,trending,OOS
D1,TATN,2026-03-19 21:00:00,2026-03-30 21:00:00,14661.86,WIN,osc_bull_div_mac_break+osc_stoch_bull_cross,trending,OOS
D1,TATN,2026-05-11 21:00:00,2026-05-19 21:00:00,30368.14,WIN,osc_bull_div_mac_break+osc_stoch_bull_cross,volatile,OOS
D1,MGNT,2025-02-10 21:00:00,2025-02-13 21:00:00,6144.31,WIN,osc_bull_div_mac_break+osc_micro_w_entry,volatile,OOS
D1,MGNT,2025-07-18 21:00:00,2025-07-22 21:00:00,10557.79,WIN,osc_bull_div_mac_break+osc_micro_w_entry,ranging,OOS
D1,MGNT,2025-11-18 21:00:00,2025-12-11 21:00:00,63039.76,WIN,osc_micro_w_entry+osc_stoch_bull_cross,ranging,OOS
D1,MOEX,2025-04-21 21:00:00,2025-04-24 21:00:00,6212.38,WIN,osc_bull_div_mac_break+osc_micro_w_entry,volatile,OOS
D1,MOEX,2025-06-23 21:00:00,2025-06-30 21:00:00,24928.06,WIN,osc_bull_div_mac_break+osc_micro_w_entry,trending,OOS
D1,MOEX,2025-10-19 21:00:00,2025-10-20 21:00:00,-29817.14,LOSS,osc_bull_div_mac_break+osc_micro_w_entry,trending,OOS
D1,MOEX,2026-01-16 21:00:00,2026-01-23 21:00:00,22680.79,WIN,osc_bull_div_mac_break+osc_stoch_bull_cross,ranging,OOS
D1,MOEX,2026-01-26 21:00:00,2026-01-27 21:00:00,-8703.83,LOSS,osc_bull_div_mac_break+osc_micro_w_entry,ranging,OOS
D1,CHMF,2023-12-25 21:00:00,2024-01-03 21:00:00,31823.83,WIN,osc_bull_div_mac_break+osc_micro_w_entry,volatile,IS
D1,CHMF,2025-11-29 21:00:00,2025-12-01 21:00:00,-10125.42,LOSS,osc_bull_div_mac_break+osc_micro_w_entry,volatile,OOS
D1,ALRS,2025-02-10 21:00:00,2025-02-13 21:00:00,43741.73,WIN,osc_bull_div_mac_break+osc_micro_w_entry,volatile,OOS
D1,ALRS,2025-03-01 21:00:00,2025-03-23 21:00:00,-55403.02,STOPPED,osc_bull_div_mac_break+osc_stoch_bull_cross,volatile,OOS
D1,ALRS,2025-07-17 21:00:00,2025-07-23 21:00:00,-4115.18,LOSS,osc_bull_div_mac_break+osc_micro_w_entry,ranging,OOS
D1,ALRS,2026-01-18 21:00:00,2026-01-22 21:00:00,-9129.29,LOSS,osc_bull_div_mac_break+osc_micro_w_entry+osc_stoch_bull_cross,ranging,OOS
D1,SNGS,2025-06-13 21:00:00,2025-06-15 21:00:00,-41359.02,LOSS,osc_bull_div_mac_break+osc_micro_w_entry,volatile,OOS
D1,SNGS,2025-10-15 21:00:00,2025-10-26 21:00:00,-53920.0,STOPPED,osc_micro_w_entry+osc_stoch_bull_cross,trending,OOS
